,,,西大島,大島,259840 ,8400 ,4760 ,5040 ,8960 ,10360 ,10080 ,10640 ,15120 ,31360 ,31360 ,31640 ,15680 ,14560 ,14840 ,11760 ,11480 ,11200 ,7840 ,4760 
,,,大島,東大島,265160 ,12320 ,8400 ,10080 ,7560 ,9520 ,8680 ,8120 ,15120 ,31360 ,31360 ,31640 ,14560 ,15680 ,14840 ,11760 ,11480 ,11200 ,7840 ,3640 
,,,東大島,船堀,265160 ,11200 ,9520 ,10080 ,7560 ,9520 ,7560 ,9240 ,15120 ,31360 ,31360 ,30240 ,15960 ,14280 ,14840 ,13160 ,11480 ,11200 ,7840 ,3640 
,,,船堀,一之江,265160 ,11200 ,8120 ,10080 ,7560 ,9520 ,8960 ,7840 ,15120 ,31360 ,31360 ,31640 ,14840 ,15400 ,14840 ,11760 ,11480 ,11480 ,8960 ,3640 
,,,一之江,瑞江,265160 ,11200 ,6720 ,10360 ,8680 ,9520 ,7560 ,9240 ,14000 ,31360 ,31080 ,31640 ,16240 ,15400 ,14840 ,11760 ,11480 ,11480 ,7560 ,5040 
,,,瑞江,篠崎,264040 ,9800 ,8120 ,10360 ,7280 ,9520 ,8960 ,8120 ,15120 ,31360 ,31080 ,31640 ,14840 ,15680 ,14840 ,11760 ,11480 ,12600 ,7560 ,3920 
,,,篠崎,本八幡,264040 ,9800 ,7000 ,11480 ,7280 ,9520 ,7560 ,9520 ,15120 ,31360 ,31080 ,30240 ,16240 ,15680 ,14840 ,11760 ,11480 ,11480 ,8680 ,3920 
,,,,,0 ,,,,,,,,,,,,,,,,,,,
,大江戸線,下り,都庁前,新宿西口,148980 ,10140 ,3900 ,5460 ,3900 ,4680 ,4680 ,3900 ,7800 ,15600 ,15600 ,15600 ,9360 ,9360 ,9360 ,7800 ,7020 ,6240 ,6240 ,2340 
,,,新宿西口,東新宿,148980 ,9360 ,3900 ,5460 ,4680 ,3900 ,4680 ,4680 ,7800 ,15600 ,15600 ,15600 ,9360 ,9360 ,8580 ,8580 ,7020 ,6240 ,5460 ,3120 
,,,東新宿,若松河田,148980 ,9360 ,3120 ,6240 ,3900 ,4680 ,4680 ,4680 ,7800 ,15600 ,15600 ,15600 ,9360 ,9360 ,8580 ,8580 ,6240 ,7020 ,5460 ,3120 
,,,若松河田,牛込柳町,148980 ,8580 ,3900 ,5460 ,4680 ,4680 ,3900 ,4680 ,7800 ,15600 ,15600 ,15600 ,9360 ,9360 ,9360 ,7800 ,7020 ,6240 ,6240 ,3120 
,,,牛込柳町,牛込神楽坂,148980 ,8580 ,3120 ,6240 ,3900 ,4680 ,4680 ,4680 ,7800 ,15600 ,15600 ,15600 ,9360 ,9360 ,8580 ,8580 ,6240 ,7020 ,6240 ,3120 
,,,牛込神楽坂,飯田橋,148980 ,8580 ,3120 ,5460 ,4680 ,4680 ,3900 ,4680 ,8580 ,15600 ,15600 ,15600 ,8580 ,9360 ,9360 ,8580 ,6240 ,7020 ,6240 ,3120 
,,,飯田橋,春日,148980 ,7800 ,3900 ,5460 ,4680 ,3900 ,4680 ,4680 ,7800 ,15600 ,15600 ,15600 ,9360 ,9360 ,9360 ,7800 ,6240 ,7800 ,5460 ,3900 
,,,春日,本郷三丁目,148980 ,7800 ,3900 ,4680 ,4680 ,4680 ,3900 ,4680 ,8580 ,15600 ,15600 ,15600 ,8580 ,9360 ,9360 ,8580 ,6240 ,7020 ,6240 ,3900 
,,,本郷三丁目,上野御徒町,148980 ,7800 ,3120 ,5460 ,4680 ,4680 ,3900 ,4680 ,8580 ,15600 ,15600 ,15600 ,8580 ,9360 ,9360 ,7800 ,6240 ,7800 ,6240 ,3900 
,,,上野御徒町,新御徒町,148980 ,7020 ,3900 ,4680 ,5460 ,3900 ,4680 ,4680 ,7800 ,15600 ,15600 ,15600 ,8580 ,9360 ,10140 ,7800 ,6240 ,7800 ,6240 ,3900 
,,,新御徒町,蔵前,148980 ,7800 ,3900 ,4680 ,4680 ,4680 ,3900 ,4680 ,8580 ,15600 ,15600 ,15600 ,8580 ,9360 ,9360 ,7800 ,7020 ,7020 ,6240 ,3900 
,,,蔵前,両国,148980 ,7800 ,3900 ,3900 ,5460 ,3900 ,4680 ,4680 ,8580 ,15600 ,15600 ,15600 ,8580 ,9360 ,9360 ,7800 ,7020 ,6240 ,6240 ,4680 
,,,両国,森下,148980 ,7020 ,3900 ,4680 ,4680 ,4680 ,3900 ,4680 ,8580 ,15600 ,15600 ,15600 ,8580 ,9360 ,10140 ,7800 ,6240 ,7020 ,6240 ,4680 
,,,森下,清澄白河,148980 ,7020 ,3900 ,3900 ,5460 ,3900 ,4680 ,4680 ,8580 ,15600 ,15600 ,15600 ,8580 ,9360 ,9360 ,7800 ,7020 ,7020 ,6240 ,4680 
,,,清澄白河,門前仲町,155220 ,12480 ,7800 ,6240 ,5460 ,5460 ,4680 ,4680 ,8580 ,15600 ,15600 ,14820 ,8580 ,9360 ,8580 ,7020 ,6240 ,5460 ,6240 ,2340 
,,,門前仲町,月島,155220 ,12480 ,7020 ,6240 ,5460 ,5460 ,4680 ,4680 ,8580 ,15600 ,15600 ,15600 ,8580 ,9360 ,8580 ,7020 ,6240 ,5460 ,6240 ,2340 
,,,月島,勝どき,155220 ,11700 ,7020 ,6240 ,6240 ,5460 ,4680 ,4680 ,8580 ,15600 ,15600 ,15600 ,7800 ,9360 ,8580 ,7020 ,6240 ,6240 ,5460 ,3120 
,,,勝どき,築地市場,155220 ,11700 ,6240 ,7020 ,5460 ,6240 ,4680 ,3900 ,8580 ,15600 ,15600 ,15600 ,8580 ,9360 ,8580 ,7020 ,6240 ,6240 ,5460 ,3120 
,,,築地市場,汐留,155220 ,10920 ,6240 ,7020 ,6240 ,5460 ,4680 ,4680 ,8580 ,15600 ,15600 ,15600 ,8580 ,9360 ,8580 ,7020 ,6240 ,5460 ,6240 ,3120 
,,,汐留,大門,156000 ,11700 ,6240 ,6240 ,6240 ,5460 ,5460 ,3900 ,9360 ,15600 ,15600 ,14820 ,8580 ,9360 ,8580 ,7020 ,6240 ,6240 ,6240 ,3120 
,,,大門,赤羽橋,156000 ,10920 ,6240 ,7020 ,5460 ,6240 ,4680 ,4680 ,8580 ,15600 ,15600 ,15600 ,8580 ,9360 ,8580 ,7020 ,6240 ,6240 ,5460 ,3900 
,,,赤羽橋,麻布十番,156000 ,10140 ,6240 ,7020 ,6240 ,5460 ,4680 ,4680 ,9360 ,15600 ,15600 ,15600 ,7800 ,9360 ,8580 ,7800 ,6240 ,5460 ,6240 ,3900 
,,,麻布十番,六本木,156000 ,10140 ,5460 ,7800 ,5460 ,6240 ,4680 ,4680 ,9360 ,15600 ,15600 ,14820 ,8580 ,9360 ,8580 ,7020 ,7020 ,5460 ,6240 ,3900 
,,,六本木,青山一丁目,156000 ,9360 ,5460 ,7800 ,5460 ,6240 ,5460 ,4680 ,8580 ,15600 ,15600 ,15600 ,7800 ,9360 ,9360 ,7020 ,6240 ,6240 ,5460 ,4680 
,,,青山一丁目,国立競技場,156000 ,9360 ,5460 ,7020 ,6240 ,5460 ,5460 ,4680 ,9360 ,15600 ,15600 ,14820 ,8580 ,9360 ,8580 ,7800 ,6240 ,5460 ,6240 ,4680 
,,,国立競技場,代々木,156000 ,8580 ,5460 ,7020 ,6240 ,6240 ,5460 ,4680 ,8580 ,15600 ,15600 ,15600 ,7800 ,9360 ,9360 ,7020 ,7020 ,5460 ,6240 ,4680 
,,,代々木,新宿,156000 ,8580 ,4680 ,7800 ,5460 ,6240 ,5460 ,4680 ,9360 ,15600 ,15600 ,15600 ,7800 ,9360 ,9360 ,7020 ,6240 ,5460 ,6240 ,5460 
,,,新宿,都庁前,156000 ,7800 ,5460 ,7020 ,6240 ,5460 ,6240 ,4680 ,9360 ,15600 ,15600 ,15600 ,7020 ,9360 ,9360 ,7020 ,7020 ,5460 ,6240 ,5460 
,,,都庁前,西新宿五丁目,156000 ,8580 ,4680 ,7020 ,6240 ,6240 ,5460 ,4680 ,9360 ,15600 ,15600 ,15600 ,7800 ,9360 ,9360 ,7020 ,7020 ,5460 ,6240 ,4680 
,,,西新宿五丁目,中野坂上,156000 ,8580 ,4680 ,7020 ,6240 ,5460 ,6240 ,4680 ,9360 ,15600 ,15600 ,15600 ,7800 ,8580 ,9360 ,7800 ,6240 ,6240 ,6240 ,4680 
,,,中野坂上,東中野,156000 ,7800 ,4680 ,7020 ,6240 ,6240 ,5460 ,4680 ,9360 ,15600 ,15600 ,15600 ,7800 ,9360 ,9360 ,7020 ,7020 ,5460 ,6240 ,5460 
,,,東中野,中井,156000 ,7800 ,4680 ,6240 ,7020 ,5460 ,6240 ,4680 ,9360 ,15600 ,15600 ,15600 ,7800 ,8580 ,9360 ,7800 ,7020 ,5460 ,6240 ,5460 
,,,中井,落合南長崎,156000 ,7800 ,4680 ,6240 ,6240 ,6240 ,5460 ,5460 ,9360 ,15600 ,15600 ,15600 ,7020 ,9360 ,9360 ,7800 ,7020 ,5460 ,6240 ,5460 
,,,落合南長崎,新江古田,156000 ,7800 ,3900 ,6240 ,7020 ,5460 ,6240 ,4680 ,9360 ,15600 ,15600 ,15600 ,7800 ,9360 ,9360 ,7020 ,7020 ,5460 ,6240 ,6240 
,,,新江古田,練馬,156000 ,7020 ,3900 ,6240 ,7020 ,6240 ,5460 ,5460 ,9360 ,15600 ,15600 ,15600 ,7800 ,8580 ,9360 ,7800 ,7020 ,5460 ,6240 ,6240 
,,,練馬,豊島園,156000 ,7020 ,3900 ,5460 ,7800 ,5460 ,6240 ,4680 ,9360 ,16380 ,15600 ,15600 ,7020 ,8580 ,9360 ,8580 ,7020 ,5460 ,6240 ,6240 
,,,豊島園,練馬春日町,156000 ,7020 ,3120 ,5460 ,7800 ,6240 ,5460 ,5460 ,9360 ,15600 ,15600 ,15600 ,7800 ,8580 ,9360 ,7800 ,7020 ,6240 ,5460 ,7020 
,,,練馬春日町,光が丘,156000 ,6240 ,3900 ,4680 ,7800 ,6240 ,5460 ,5460 ,9360 ,16380 ,15600 ,15600 ,7020 ,9360 ,9360 ,7800 ,7020 ,5460 ,6240 ,7020 
,,,,,0 ,,,,,,,,,,,,,,,,,,,
,,上り,光が丘,練馬春日町,156000 ,11700 ,4680 ,7020 ,7800 ,6240 ,5460 ,3900 ,7800 ,15600 ,15600 ,17160 ,9360 ,7800 ,8580 ,8580 ,7020 ,5460 ,3900 ,2340 
,,,練馬春日町,豊島園,156000 ,10920 ,4680 ,7800 ,7800 ,6240 ,4680 ,4680 ,7800 ,15600 ,15600 ,17160 ,9360 ,7800 ,8580 ,8580 ,7020 ,5460 ,3900 ,2340 
,,,豊島園,練馬,156000 ,10920 ,4680 ,7020 ,7800 ,6240 ,5460 ,4680 ,7800 ,15600 ,15600 ,17160 ,9360 ,7800 ,8580 ,7800 ,7020 ,6240 ,3900 ,2340 
,,,練馬,新江古田,156000 ,10140 ,4680 ,7020 ,7800 ,7020 ,4680 ,4680 ,7800 ,15600 ,15600 ,17160 ,9360 ,7800 ,8580 ,8580 ,7020 ,5460 ,4680 ,2340 
,,,新江古田,落合南長崎,156000 ,10140 ,4680 ,6240 ,7800 ,7020 ,5460 ,4680 ,7800 ,15600 ,15600 ,17160 ,9360 ,7800 ,8580 ,8580 ,7020 ,5460 ,4680 ,2340 
,,,落合南長崎,中井,156000 ,9360 ,4680 ,6240 ,7800 ,7020 ,5460 ,4680 ,8580 ,15600 ,15600 ,16380 ,9360 ,8580 ,7800 ,8580 ,7020 ,6240 ,4680 ,2340 
,,,中井,東中野,156000 ,9360 ,4680 ,6240 ,7800 ,7020 ,5460 ,4680 ,7800 ,15600 ,15600 ,17160 ,9360 ,7800 ,8580 ,8580 ,7020 ,6240 ,4680 ,2340 
,,,東中野,中野坂上,156000 ,9360 ,3900 ,6240 ,7800 ,7020 ,5460 ,5460 ,7800 ,15600 ,15600 ,16380 ,9360 ,8580 ,8580 ,7800 ,7800 ,5460 ,4680 ,3120 
,,,中野坂上,西新宿五丁目,156000 ,8580 ,4680 ,5460 ,7800 ,7800 ,5460 ,4680 ,8580 ,15600 ,15600 ,16380 ,9360 ,8580 ,7800 ,8580 ,7800 ,5460 ,4680 ,3120 
,,,西新宿五丁目,都庁前,156000 ,8580 ,3900 ,5460 ,7800 ,7800 ,5460 ,5460 ,7800 ,15600 ,15600 ,16380 ,9360 ,8580 ,8580 ,8580 ,7020 ,6240 ,4680 ,3120 
,,,都庁前,新宿,156000 ,9360 ,3900 ,5460 ,7800 ,7020 ,6240 ,4680 ,8580 ,15600 ,15600 ,16380 ,9360 ,8580 ,7800 ,8580 ,7800 ,6240 ,4680 ,2340 
,,,新宿,代々木,156000 ,8580 ,3900 ,5460 ,7800 ,7800 ,5460 ,5460 ,7800 ,15600 ,15600 ,17160 ,9360 ,7800 ,8580 ,8580 ,7800 ,5460 ,5460 ,2340 
,,,代々木,国立競技場,156000 ,8580 ,3900 ,4680 ,7800 ,7800 ,6240 ,5460 ,7800 ,15600 ,15600 ,16380 ,9360 ,8580 ,8580 ,8580 ,7020 ,6240 ,5460 ,2340 
,,,国立競技場,青山一丁目,156000 ,7800 ,3900 ,5460 ,7020 ,7800 ,6240 ,5460 ,8580 ,15600 ,15600 ,16380 ,9360 ,8580 ,7800 ,8580 ,7800 ,6240 ,5460 ,2340 
,,,青山一丁目,六本木,156000 ,7800 ,3900 ,4680 ,7020 ,7800 ,7020 ,4680 ,8580 ,15600 ,15600 ,16380 ,9360 ,8580 ,8580 ,8580 ,7800 ,5460 ,5460 ,3120 
,,,六本木,麻布十番,156000 ,7800 ,3120 ,4680 ,7020 ,7800 ,7020 ,4680 ,9360 ,15600 ,15600 ,16380 ,9360 ,8580 ,7800 ,8580 ,7800 ,6240 ,5460 ,3120 
,,,麻布十番,赤羽橋,156000 ,7020 ,3900 ,4680 ,7020 ,7800 ,6240 ,5460 ,8580 ,15600 ,15600 ,16380 ,9360 ,8580 ,8580 ,8580 ,7800 ,6240 ,5460 ,3120 
,,,赤羽橋,大門,156000 ,7020 ,3900 ,3900 ,7020 ,7800 ,7020 ,4680 ,9360 ,15600 ,15600 ,16380 ,9360 ,8580 ,7800 ,8580 ,7800 ,7020 ,5460 ,3120 
,,,大門,汐留,156000 ,7020 ,3120 ,4680 ,6240 ,7800 ,7020 ,5460 ,9360 ,15600 ,15600 ,15600 ,9360 ,9360 ,7800 ,8580 ,7800 ,6240 ,5460 ,3900 
,,,汐留,築地市場,155220 ,6240 ,3900 ,3900 ,6240 ,7800 ,7020 ,5460 ,9360 ,15600 ,15600 ,16380 ,9360 ,8580 ,7800 ,8580 ,8580 ,6240 ,5460 ,3120 
,,,築地市場,勝どき,155220 ,6240 ,3120 ,4680 ,5460 ,7800 ,7800 ,5460 ,9360 ,15600 ,15600 ,15600 ,9360 ,9360 ,7800 ,8580 ,7800 ,7020 ,5460 ,3120 
,,,勝どき,月島,155220 ,6240 ,3120 ,3900 ,5460 ,7800 ,7800 ,5460 ,9360 ,15600 ,15600 ,16380 ,9360 ,8580 ,7800 ,9360 ,7800 ,6240 ,5460 ,3900 
,,,月島,門前仲町,155220 ,5460 ,3900 ,3900 ,5460 ,7800 ,7020 ,6240 ,9360 ,15600 ,15600 ,15600 ,9360 ,9360 ,7800 ,8580 ,8580 ,6240 ,5460 ,3900 
,,,門前仲町,清澄白河,155220 ,5460 ,3120 ,3900 ,5460 ,7800 ,7800 ,5460 ,10140 ,15600 ,15600 ,15600 ,9360 ,9360 ,7800 ,8580 ,7800 ,7020 ,5460 ,3900 
,,,清澄白河,森下,148980 ,12480 ,6240 ,3900 ,3900 ,5460 ,4680 ,3900 ,7020 ,15600 ,15600 ,17160 ,9360 ,9360 ,7800 ,7020 ,7800 ,5460 ,4680 ,1560 
,,,森下,両国,148980 ,12480 ,5460 ,3900 ,4680 ,4680 ,5460 ,3900 ,7020 ,15600 ,15600 ,16380 ,10140 ,9360 ,7800 ,7020 ,7020 ,6240 ,4680 ,1560 
,,,両国,蔵前,148980 ,11700 ,6240 ,3900 ,3900 ,5460 ,5460 ,3900 ,7020 ,15600 ,15600 ,16380 ,9360 ,9360 ,7800 ,7800 ,7020 ,6240 ,4680 ,1560 
,,,蔵前,新御徒町,148980 ,11700 ,5460 ,4680 ,3900 ,4680 ,5460 ,3900 ,7020 ,15600 ,15600 ,16380 ,10140 ,9360 ,7800 ,7800 ,7020 ,6240 ,4680 ,1560 
,,,新御徒町,上野御徒町,148980 ,11700 ,6240 ,3900 ,4680 ,4680 ,5460 ,3900 ,7020 ,15600 ,15600 ,16380 ,10140 ,9360 ,7800 ,7020 ,7020 ,6240 ,4680 ,1560 
,,,上野御徒町,本郷三丁目,148980 ,11700 ,5460 ,4680 ,3900 ,5460 ,4680 ,4680 ,7020 ,15600 ,15600 ,16380 ,9360 ,9360 ,7800 ,7800 ,7020 ,6240 ,4680 ,1560 
,,,本郷三丁目,春日,148980 ,11700 ,5460 ,4680 ,3900 ,4680 ,5460 ,4680 ,6240 ,15600 ,15600 ,16380 ,10140 ,9360 ,7800 ,7800 ,7020 ,6240 ,4680 ,1560 
,,,春日,飯田橋,148980 ,10920 ,5460 ,4680 ,4680 ,4680 ,4680 ,4680 ,7020 ,15600 ,15600 ,16380 ,9360 ,9360 ,8580 ,7020 ,7020 ,7020 ,4680 ,1560 
,,,飯田橋,牛込神楽坂,148980 ,10920 ,5460 ,4680 ,3900 ,4680 ,5460 ,4680 ,6240 ,16380 ,15600 ,16380 ,9360 ,9360 ,7800 ,7800 ,7020 ,7020 ,4680 ,1560 
,,,牛込神楽坂,牛込柳町,148980 ,10920 ,4680 ,5460 ,3900 ,4680 ,4680 ,5460 ,6240 ,15600 ,15600 ,16380 ,9360 ,9360 ,8580 ,7800 ,7020 ,6240 ,5460 ,1560 
,,,牛込柳町,若松河田,148980 ,10920 ,4680 ,4680 ,4680 ,3900 ,5460 ,4680 ,7020 ,15600 ,15600 ,16380 ,9360 ,9360 ,8580 ,7020 ,7800 ,6240 ,4680 ,2340 
,,,若松河田,東新宿,148980 ,10140 ,4680 ,5460 ,3900 ,4680 ,4680 ,5460 ,6240 ,16380 ,15600 ,16380 ,9360 ,9360 ,7800 ,7800 ,7020 ,7020 ,4680 ,2340 
,,,東新宿,新宿西口,148980 ,10140 ,4680 ,5460 ,3900 ,3900 ,5460 ,4680 ,7020 ,15600 ,15600 ,16380 ,9360 ,9360 ,8580 ,7800 ,7020 ,6240 ,5460 ,2340 
,,,新宿西口,都庁前,148980 ,10140 ,3900 ,5460 ,3900 ,4680 ,4680 ,5460 ,6240 ,16380 ,15600 ,15600 ,10140 ,9360 ,7800 ,7800 ,7020 ,7020 ,5460 ,2340 
,,,,,0 ,,,,,,,,,,,,,,,,,,,
,荒川線,下り,三ノ輪橋,荒川一中前,12312 ,532 ,456 ,456 ,456 ,456 ,456 ,456 ,684 ,1368 ,1368 ,1596 ,836 ,912 ,760 ,532 ,380 ,456 ,152 ,0 
,,,荒川一中前,荒川区役所前,12312 ,532 ,456 ,456 ,456 ,456 ,456 ,456 ,684 ,1368 ,1368 ,1520 ,912 ,912 ,760 ,532 ,380 ,456 ,152 ,0 
,,,荒川区役所前,荒川二丁目,12312 ,532 ,456 ,456 ,456 ,456 ,456 ,456 ,684 ,1368 ,1368 ,1520 ,912 ,912 ,684 ,608 ,380 ,456 ,152 ,0 
,,,荒川二丁目,荒川七丁目,12312 ,532 ,456 ,380 ,532 ,380 ,456 ,456 ,684 ,1368 ,1368 ,1596 ,912 ,836 ,760 ,608 ,380 ,456 ,152 ,0 
,,,荒川七丁目,町屋駅前,12312 ,456 ,456 ,456 ,456 ,456 ,456 ,456 ,684 ,1368 ,1368 ,1596 ,836 ,912 ,760 ,608 ,380 ,456 ,152 ,0 
,,,町屋駅前,町屋二丁目,13148 ,684 ,456 ,532 ,532 ,456 ,456 ,456 ,684 ,1368 ,1368 ,1520 ,912 ,912 ,912 ,684 ,608 ,456 ,152 ,0 
,,,町屋二丁目,東尾久三丁目,13148 ,684 ,456 ,532 ,532 ,456 ,456 ,380 ,684 ,1368 ,1368 ,1596 ,912 ,836 ,912 ,760 ,608 ,456 ,152 ,0 
,,,東尾久三丁目,熊野前,13148 ,608 ,456 ,608 ,456 ,456 ,456 ,456 ,684 ,1368 ,1368 ,1596 ,912 ,836 ,912 ,760 ,532 ,532 ,152 ,0 
,,,熊野前,宮ノ前,13148 ,608 ,456 ,532 ,532 ,456 ,380 ,532 ,684 ,1368 ,1368 ,1520 ,912 ,912 ,836 ,760 ,608 ,456 ,228 ,0 
,,,宮ノ前,小台,13148 ,532 ,456 ,532 ,532 ,456 ,456 ,532 ,684 ,1368 ,1368 ,1520 ,912 ,836 ,912 ,760 ,608 ,456 ,228 ,0 
,,,小台,荒川遊園地前,13148 ,532 ,456 ,532 ,532 ,456 ,380 ,532 ,684 ,1368 ,1368 ,1520 ,912 ,912 ,836 ,836 ,608 ,456 ,228 ,0 
,,,荒川遊園地前,荒川車庫前,13148 ,532 ,456 ,456 ,608 ,456 ,380 ,532 ,684 ,1368 ,1368 ,1520 ,912 ,912 ,836 ,836 ,608 ,456 ,228 ,0 
,,,荒川車庫前,梶原,13452 ,1368 ,608 ,532 ,684 ,456 ,380 ,380 ,684 ,1368 ,1368 ,1520 ,912 ,912 ,760 ,608 ,380 ,380 ,152 ,0 
,,,梶原,栄町,13452 ,1292 ,608 ,532 ,608 ,456 ,456 ,380 ,684 ,1368 ,1368 ,1596 ,912 ,836 ,836 ,608 ,380 ,380 ,152 ,0 
,,,栄町,王子駅前,13452 ,1292 ,608 ,532 ,608 ,456 ,456 ,380 ,684 ,1368 ,1368 ,1596 ,912 ,836 ,836 ,608 ,380 ,380 ,152 ,0 
,,,王子駅前,飛鳥山,12920 ,988 ,456 ,608 ,608 ,456 ,456 ,380 ,684 ,1368 ,1368 ,1596 ,912 ,836 ,836 ,608 ,380 ,380 ,0 ,0 
,,,飛鳥山,滝野川一丁目,12920 ,988 ,456 ,532 ,684 ,456 ,456 ,380 ,684 ,1368 ,1368 ,1520 ,912 ,912 ,836 ,608 ,380 ,380 ,0 ,0 
,,,滝野川一丁目,西ヶ原四丁目,12920 ,988 ,456 ,532 ,608 ,532 ,456 ,380 ,684 ,1368 ,1368 ,1520 ,912 ,912 ,836 ,608 ,380 ,380 ,0 ,0 
,,,西ヶ原四丁目,新庚申塚,12920 ,912 ,456 ,532 ,608 ,532 ,456 ,380 ,684 ,1368 ,1368 ,1596 ,912 ,836 ,912 ,608 ,380 ,304 ,76 ,0 
,,,新庚申塚,庚申塚,12920 ,912 ,456 ,532 ,608 ,532 ,456 ,380 ,684 ,1368 ,1368 ,1520 ,912 ,912 ,836 ,684 ,380 ,304 ,76 ,0 
,,,庚申塚,巣鴨新田,12920 ,912 ,456 ,532 ,608 ,532 ,456 ,380 ,684 ,1368 ,1368 ,1520 ,912 ,912 ,836 ,608 ,456 ,304 ,76 ,0 
,,,巣鴨新田,大塚駅前,12920 ,836 ,456 ,532 ,608 ,532 ,456 ,380 ,684 ,1368 ,1368 ,1596 ,912 ,912 ,836 ,608 ,456 ,304 ,76 ,0 
,,,大塚駅前,向原,12008 ,608 ,456 ,456 ,532 ,456 ,456 ,456 ,684 ,1368 ,1368 ,1520 ,912 ,836 ,608 ,608 ,380 ,304 ,0 ,0 
,,,向原,東池袋四丁目,12008 ,608 ,456 ,456 ,532 ,456 ,456 ,380 ,684 ,1368 ,1368 ,1596 ,836 ,836 ,684 ,608 ,380 ,304 ,0 ,0 
,,,東池袋四丁目,都電雑司ヶ谷,12008 ,532 ,456 ,456 ,532 ,456 ,456 ,456 ,684 ,1368 ,1368 ,1520 ,912 ,836 ,684 ,532 ,456 ,304 ,0 ,0 
,,,都電雑司ヶ谷,鬼子母神前,12008 ,532 ,456 ,456 ,532 ,456 ,456 ,456 ,684 ,1368 ,1368 ,1520 ,912 ,836 ,684 ,532 ,456 ,304 ,0 ,0 
,,,鬼子母神前,学習院下,12008 ,532 ,456 ,456 ,532 ,456 ,456 ,380 ,684 ,1368 ,1368 ,1596 ,836 ,912 ,684 ,532 ,456 ,304 ,0 ,0 
,,,学習院下,面影橋,12008 ,532 ,456 ,456 ,456 ,532 ,456 ,380 ,684 ,1368 ,1368 ,1520 ,912 ,836 ,684 ,608 ,456 ,304 ,0 ,0 
,,,面影橋,早稲田,12008 ,456 ,456 ,456 ,532 ,456 ,456 ,456 ,684 ,1368 ,1368 ,1520 ,912 ,836 ,684 ,608 ,456 ,304 ,0 ,0 
,,,,,0 ,,,,,,,,,,,,,,,,,,,
,,上り,早稲田,面影橋,12008 ,456 ,380 ,456 ,456 ,532 ,456 ,380 ,684 ,1368 ,1368 ,1520 ,912 ,912 ,684 ,608 ,456 ,304 ,76 ,0 
,,,面影橋,学習院下,12008 ,456 ,380 ,456 ,456 ,456 ,532 ,380 ,684 ,1368 ,1368 ,1520 ,912 ,912 ,684 ,608 ,456 ,304 ,76 ,0 
,,,学習院下,鬼子母神前,12008 ,380 ,456 ,380 ,456 ,532 ,456 ,456 ,684 ,1368 ,1368 ,1520 ,912 ,836 ,760 ,532 ,532 ,304 ,76 ,0 
,,,鬼子母神前,都電雑司ヶ谷,12008 ,380 ,380 ,456 ,456 ,532 ,456 ,456 ,684 ,1368 ,1368 ,1520 ,912 ,836 ,684 ,608 ,532 ,304 ,76 ,0 
,,,都電雑司ヶ谷,東池袋四丁目,12008 ,380 ,380 ,456 ,456 ,532 ,456 ,456 ,684 ,1368 ,1368 ,1520 ,836 ,912 ,684 ,608 ,532 ,304 ,76 ,0 
,,,東池袋四丁目,向原,12008 ,380 ,380 ,380 ,456 ,532 ,456 ,456 ,684 ,1368 ,1368 ,1520 ,912 ,836 ,760 ,608 ,456 ,380 ,76 ,0 
,,,向原,大塚駅前,12008 ,304 ,380 ,456 ,456 ,532 ,456 ,456 ,684 ,1368 ,1368 ,1520 ,836 ,912 ,760 ,532 ,532 ,380 ,76 ,0 
,,,大塚駅前,巣鴨新田,12920 ,456 ,304 ,456 ,532 ,608 ,532 ,456 ,684 ,1368 ,1368 ,1520 ,836 ,912 ,988 ,760 ,532 ,380 ,228 ,0 
,,,巣鴨新田,庚申塚,12920 ,456 ,304 ,456 ,532 ,608 ,532 ,380 ,684 ,1368 ,1368 ,1520 ,912 ,912 ,988 ,760 ,532 ,380 ,228 ,0 
,,,庚申塚,新庚申塚,12920 ,456 ,304 ,456 ,532 ,608 ,532 ,380 ,684 ,1368 ,1368 ,1520 ,912 ,912 ,988 ,760 ,532 ,380 ,228 ,0 
,,,新庚申塚,西ヶ原四丁目,12920 ,456 ,304 ,456 ,456 ,684 ,532 ,380 ,684 ,1368 ,1368 ,1520 ,912 ,912 ,988 ,684 ,608 ,380 ,228 ,0 
,,,西ヶ原四丁目,滝野川一丁目,12920 ,380 ,304 ,456 ,532 ,608 ,532 ,380 ,684 ,1368 ,1368 ,1520 ,912 ,912 ,988 ,760 ,532 ,456 ,228 ,0 
,,,滝野川一丁目,飛鳥山,12920 ,380 ,304 ,456 ,532 ,608 ,456 ,456 ,684 ,1368 ,1368 ,1520 ,912 ,912 ,988 ,760 ,532 ,456 ,228 ,0 
,,,飛鳥山,王子駅前,12920 ,380 ,304 ,456 ,456 ,608 ,532 ,456 ,684 ,1368 ,1368 ,1520 ,912 ,912 ,988 ,760 ,532 ,456 ,228 ,0 
,,,王子駅前,栄町,13528 ,532 ,380 ,456 ,532 ,532 ,608 ,456 ,684 ,1368 ,1368 ,1520 ,836 ,912 ,1064 ,760 ,532 ,532 ,456 ,0 
,,,栄町,梶原,13528 ,532 ,380 ,456 ,532 ,532 ,532 ,532 ,684 ,1368 ,1368 ,1444 ,912 ,912 ,1064 ,760 ,532 ,532 ,456 ,0 
